% Group: LeisterMeierMulterer
% Date: 2018-05-23 21:42

@RELATION sysdev

@ATTRIBUTE timestamp     NUMERIC
@ATTRIBUTE accelerationx NUMERIC
@ATTRIBUTE accelerationy NUMERIC
@ATTRIBUTE accelerationz NUMERIC

@Data
1527104548109,-1.3,-8.0,-2.3
1527104548110,-1.2,-8.1,-2.2
1527104548110,-1.1,-8.1,-2.2
1527104548110,-1.0,-8.2,-2.3
1527104548110,-0.9,-8.3,-2.3
1527104548111,-0.8,-8.4,-2.3
1527104548111,-0.7,-8.5,-2.3
1527104548111,-0.6,-8.6,-2.4
1527104548111,-0.5,-8.6,-2.4
1527104548112,-0.4,-8.7,-2.4
1527104548112,-0.4,-8.8,-2.5
1527104548112,-0.2,-8.8,-2.5
1527104548112,-0.1,-8.9,-2.5
1527104548113,-0.1,-9.0,-2.5
1527104548113,0.1,-9.0,-2.5
1527104548113,0.2,-9.0,-2.5
1527104548113,0.3,-9.1,-2.6
1527104548113,0.4,-9.2,-2.5
1527104548114,0.4,-9.3,-2.4
1527104548114,0.5,-9.4,-2.3
1527104548114,0.6,-9.5,-2.4
1527104548114,0.7,-9.5,-2.4
1527104548115,0.8,-9.6,-2.4
1527104548115,0.8,-9.6,-2.4
1527104548115,0.9,-9.7,-2.4
1527104548115,1.0,-9.8,-2.5
1527104548116,1.1,-9.8,-2.5
1527104548116,1.1,-9.8,-2.5
1527104548116,1.1,-9.9,-2.5
1527104548116,1.2,-10.0,-2.6
1527104548117,1.2,-10.1,-2.8
1527104548117,1.2,-10.1,-2.8
1527104548117,1.3,-10.2,-2.9
1527104548117,1.3,-10.3,-3.0
1527104548117,1.3,-10.4,-3.1
1527104548118,1.3,-10.4,-3.2
1527104548118,1.3,-10.5,-3.3
1527104548118,1.3,-10.6,-3.4
1527104548118,1.3,-10.7,-3.4
1527104548119,1.3,-10.7,-3.5
1527104548119,1.3,-10.8,-3.6
1527104548119,1.2,-10.9,-3.6
1527104548119,1.2,-10.9,-3.7
1527104548120,1.2,-11.1,-3.8
1527104548120,1.1,-11.0,-3.9
1527104548120,1.1,-11.1,-4.0
1527104548120,1.1,-11.1,-4.0
1527104548121,1.1,-11.1,-3.9
1527104548121,1.1,-11.1,-3.9
1527104548121,1.1,-11.2,-3.8
1527104548121,1.0,-11.2,-3.8
1527104548121,0.8,-11.3,-3.6
1527104548122,0.7,-11.2,-3.5
1527104548122,0.6,-11.3,-3.4
1527104548122,0.5,-11.3,-3.4
1527104548122,0.4,-11.3,-3.2
1527104548123,0.3,-11.3,-3.2
1527104548123,0.2,-11.3,-3.1
1527104548123,0.1,-11.2,-3.0
1527104548123,0.0,-11.2,-3.1
1527104548124,-0.0,-11.2,-3.0
1527104548124,-0.0,-11.1,-2.9
1527104548124,-0.1,-11.0,-2.9
1527104548124,-0.2,-11.0,-2.8
1527104548125,-0.2,-10.9,-2.9
1527104548125,-0.2,-10.8,-3.0
1527104548125,-0.2,-10.7,-3.0
1527104548125,-0.2,-10.6,-3.1
1527104548125,-0.1,-10.4,-3.3
1527104548126,-0.1,-10.2,-3.3
1527104548126,-0.0,-10.1,-3.4
1527104548126,-0.0,-10.0,-3.4
1527104548126,-0.0,-9.9,-3.4
1527104548127,0.0,-9.9,-3.4
1527104548127,0.1,-9.9,-3.3
1527104548127,0.1,-9.9,-3.3
1527104548127,0.2,-9.9,-3.5
1527104548128,0.3,-9.9,-3.6
1527104548128,0.4,-9.9,-3.7
1527104548128,0.4,-9.9,-3.7
1527104548128,0.4,-10.1,-3.6
1527104548129,0.2,-10.2,-3.5
1527104548129,0.1,-10.5,-3.4
1527104548129,-0.2,-10.9,-3.3
1527104548129,-0.5,-11.3,-3.0
1527104548130,-0.8,-11.8,-2.8
1527104548130,-1.2,-12.3,-2.8
1527104548130,-1.5,-12.8,-2.6
1527104548130,-1.7,-13.2,-2.6
1527104548131,-1.9,-13.7,-2.5
1527104548131,-2.1,-14.1,-2.3
1527104548131,-2.3,-14.5,-2.0
1527104548131,-2.4,-14.7,-1.8
1527104548131,-2.5,-14.9,-1.7
1527104548132,-2.5,-15.1,-1.7
1527104548132,-2.5,-15.1,-1.6
1527104548132,-2.4,-15.0,-1.4
1527104548132,-2.4,-14.8,-1.3
1527104548133,-2.3,-14.5,-1.3
1527104548133,-2.3,-14.2,-1.1
1527104548133,-2.3,-13.8,-1.1
1527104548133,-2.4,-13.1,-1.0
1527104548134,-2.4,-12.5,-1.1
1527104548134,-2.5,-11.8,-1.2
1527104548134,-2.5,-11.2,-1.2
1527104548134,-2.5,-10.5,-1.2
1527104548135,-2.5,-10.0,-1.1
1527104548135,-2.6,-9.6,-0.9
1527104548135,-2.6,-9.3,-0.6
1527104548135,-2.7,-9.0,-0.3
1527104548135,-2.6,-8.7,0.0
1527104548136,-2.6,-8.5,0.3
1527104548136,-2.5,-8.3,0.6
1527104548136,-2.5,-8.1,0.8
1527104548136,-2.4,-7.9,0.8
1527104548137,-2.3,-7.8,0.8
1527104548137,-2.2,-7.6,0.6
1527104548137,-2.1,-7.5,0.4
1527104548137,-2.0,-7.4,0.3
1527104548138,-1.9,-7.3,0.1
1527104548138,-1.8,-7.2,-0.0
1527104548138,-1.7,-7.1,-0.2
1527104548138,-1.6,-7.1,-0.3
1527104548139,-1.6,-7.1,-0.5
1527104548139,-1.5,-7.0,-0.5
1527104548139,-1.4,-7.1,-0.6
1527104548139,-1.4,-7.1,-0.7
1527104548140,-1.4,-7.2,-0.7
1527104548140,-1.5,-7.3,-0.7
1527104548140,-1.5,-7.5,-0.6
1527104548140,-1.6,-7.5,-0.6
1527104548140,-1.6,-7.6,-0.5
1527104548141,-1.7,-7.6,-0.5
1527104548141,-1.8,-7.6,-0.4
1527104548141,-1.9,-7.7,-0.3
1527104548141,-2.0,-7.8,-0.3
1527104548142,-2.1,-7.9,-0.3
1527104548142,-2.3,-8.0,-0.3
1527104548142,-2.4,-8.1,-0.5
1527104548142,-2.6,-8.1,-0.6
1527104548143,-2.8,-8.2,-0.7
1527104548143,-3.0,-8.3,-0.9
1527104548143,-3.3,-8.4,-1.2
1527104548143,-3.4,-8.5,-1.4
1527104548143,-3.5,-8.5,-1.7
1527104548144,-3.5,-8.6,-2.0
1527104548144,-3.5,-8.8,-2.2
1527104548144,-3.6,-9.1,-2.2
1527104548144,-3.5,-9.3,-2.2
1527104548145,-3.3,-9.4,-2.1
1527104548145,-3.1,-9.6,-1.9
1527104548145,-2.9,-9.9,-1.7
1527104548145,-2.6,-10.0,-1.3
1527104548146,-2.4,-10.2,-1.0
1527104548146,-2.2,-10.4,-0.7
1527104548146,-2.1,-10.6,-0.4
1527104548146,-1.9,-10.8,-0.1
1527104548147,-1.8,-10.8,0.3
1527104548147,-1.7,-11.0,0.7
1527104548147,-1.6,-11.1,1.0
1527104548147,-1.5,-11.2,1.3
1527104548148,-1.4,-11.1,1.7
1527104548148,-1.3,-11.1,2.0
1527104548148,-1.3,-11.0,2.2
1527104548148,-1.3,-11.0,2.4
1527104548149,-1.3,-11.0,2.6
1527104548149,-1.4,-11.0,2.8
1527104548149,-1.3,-10.9,2.9
1527104548149,-1.4,-10.8,3.2
1527104548150,-1.4,-10.5,3.2
1527104548150,-1.6,-10.2,3.3
1527104548150,-1.8,-10.0,3.2
1527104548150,-1.9,-9.9,2.8
1527104548151,-1.8,-9.4,2.6
1527104548151,-1.7,-9.1,2.4
1527104548151,-1.6,-8.9,2.3
1527104548151,-1.6,-8.7,2.1
1527104548151,-1.7,-8.6,2.1
1527104548152,-1.8,-8.6,2.0
1527104548152,-2.0,-8.6,1.9
1527104548152,-2.1,-8.6,1.7
1527104548152,-2.3,-8.9,1.3
1527104548153,-2.4,-9.0,1.1
1527104548153,-2.6,-8.9,0.9
1527104548153,-2.6,-9.0,0.8
1527104548153,-2.7,-9.1,0.6
1527104548154,-2.7,-9.3,0.4
1527104548154,-2.9,-9.5,0.3
1527104548154,-3.0,-9.6,0.2
1527104548154,-3.0,-9.8,0.1
1527104548154,-2.9,-9.9,0.0
1527104548155,-2.9,-10.0,0.0
1527104548155,-2.9,-10.0,-0.0
1527104548155,-2.9,-10.0,-0.2
1527104548155,-2.8,-10.0,-0.3
1527104548156,-2.8,-10.1,-0.4
1527104548156,-2.7,-10.1,-0.5
1527104548156,-2.5,-10.1,-0.5
1527104548156,-2.4,-10.1,-0.5
1527104548157,-2.3,-10.0,-0.6
1527104548157,-2.1,-10.0,-0.6
1527104548157,-1.9,-10.0,-0.6
1527104548157,-1.9,-9.9,-0.4
1527104548158,-1.9,-9.9,-0.4
1527104548158,-1.9,-9.9,-0.2
1527104548158,-1.9,-9.9,-0.2
1527104548158,-2.1,-9.9,-0.0
1527104548159,-2.0,-9.8,0.1
1527104548159,-2.0,-9.7,0.2
1527104548159,-1.9,-9.6,0.3
1527104548159,-1.9,-9.6,0.4
1527104548159,-1.9,-9.5,0.6
1527104548160,-1.8,-9.5,0.7
1527104548160,-1.7,-9.4,0.7
1527104548160,-1.7,-9.4,0.9
1527104548160,-1.7,-9.4,0.9
1527104548161,-1.7,-9.3,1.0
1527104548161,-1.7,-9.3,1.0
1527104548161,-1.7,-9.4,1.0
1527104548161,-1.7,-9.3,1.1
1527104548162,-1.7,-9.3,1.1
1527104548162,-1.8,-9.5,1.1
1527104548162,-1.8,-9.2,1.1
1527104548162,-1.8,-9.1,1.2
1527104548163,-1.8,-9.1,1.2
1527104548163,-1.9,-9.2,1.1
1527104548163,-1.9,-9.3,1.2
1527104548163,-1.9,-9.3,1.2
1527104548163,-2.0,-9.3,1.1
1527104548164,-1.9,-9.3,1.1
1527104548164,-2.0,-9.4,1.0
1527104548164,-2.0,-9.4,1.0
1527104548164,-2.0,-9.4,0.9
1527104548165,-2.0,-9.5,0.9
1527104548165,-1.9,-9.4,0.8
1527104548165,-1.9,-9.4,0.7
1527104548165,-1.8,-9.4,0.6
1527104548166,-1.8,-9.4,0.6
1527104548166,-1.7,-9.5,0.5
1527104548166,-1.7,-9.6,0.4
1527104548166,-1.7,-9.6,0.4
1527104548166,-1.7,-9.6,0.3
1527104548167,-1.7,-9.7,0.3
1527104548167,-1.6,-9.6,0.3
1527104548167,-1.5,-9.5,0.3
1527104548167,-1.4,-9.5,0.3
1527104548168,-1.4,-9.5,0.4
1527104548168,-1.4,-9.4,0.3
1527104548168,-1.4,-9.6,0.4
1527104548168,-1.5,-9.7,0.4
1527104548169,-1.5,-9.7,0.5
1527104548169,-1.5,-9.7,0.5
1527104548169,-1.6,-9.7,0.6
1527104548169,-1.6,-9.7,0.6
1527104548170,-1.6,-9.6,0.7
1527104548170,-1.6,-9.7,0.7
1527104548170,-1.7,-9.7,0.6
1527104548170,-1.7,-9.7,0.7
1527104548171,-1.7,-9.7,0.7
1527104548171,-1.7,-9.7,0.7
1527104548171,-1.8,-9.7,0.7
1527104548171,-1.9,-9.7,0.7
1527104548172,-1.9,-9.6,0.7
1527104548172,-1.9,-9.6,0.7
1527104548172,-2.0,-9.6,0.6
1527104548172,-2.0,-9.6,0.7
1527104548172,-2.0,-9.6,0.7
1527104548173,-2.1,-9.6,0.7
1527104548173,-2.1,-9.6,0.7
1527104548173,-2.2,-9.5,0.7
1527104548173,-2.2,-9.6,0.7
1527104548174,-2.2,-9.6,0.7
1527104548174,-2.2,-9.6,0.7
1527104548174,-2.2,-9.7,0.6
1527104548174,-2.2,-9.5,0.6
1527104548175,-2.2,-9.5,0.5
1527104548175,-2.2,-9.6,0.5
1527104548175,-2.3,-9.7,0.5
1527104548175,-2.3,-9.8,0.6
1527104548176,-2.3,-9.8,0.6
1527104548176,-2.3,-9.8,0.7
1527104548176,-2.3,-9.8,0.6
1527104548176,-2.3,-9.8,0.7
1527104548176,-2.3,-9.9,0.7
1527104548177,-2.2,-9.9,0.7
1527104548177,-2.2,-9.9,0.7
1527104548177,-2.2,-9.9,0.6
1527104548177,-2.2,-9.9,0.7
1527104548178,-2.2,-10.0,0.7
1527104548178,-2.2,-10.0,0.8
1527104548178,-2.1,-10.0,0.9
1527104548178,-2.1,-9.9,0.9
1527104548179,-2.0,-9.9,0.9
1527104548179,-2.0,-9.8,1.0
1527104548179,-1.9,-9.7,1.0
1527104548179,-1.9,-9.7,1.0
1527104548180,-1.8,-9.7,1.0
1527104548180,-1.9,-9.7,1.0
1527104548180,-1.9,-9.8,1.1
1527104548180,-1.9,-9.8,1.1
1527104548181,-1.9,-9.8,1.1
1527104548181,-1.9,-9.9,1.1
1527104548181,-1.9,-9.8,1.1
1527104548181,-1.9,-9.9,1.1
1527104548181,-1.9,-9.9,1.1
1527104548182,-2.0,-10.0,1.1
1527104548182,-2.0,-10.1,1.1
1527104548182,-2.0,-10.2,1.0
1527104548182,-2.0,-10.1,1.1
1527104548183,-2.0,-10.0,1.1
1527104548183,-1.9,-10.0,1.1
1527104548183,-1.9,-10.1,1.0
1527104548183,-1.9,-10.1,1.0
1527104548184,-1.9,-10.2,0.9
1527104548184,-1.8,-10.2,1.0
1527104548184,-1.8,-10.2,1.0
1527104548184,-1.8,-10.2,1.0
1527104548184,-1.7,-10.3,1.0
1527104548185,-1.7,-10.3,1.0
1527104548185,-1.6,-10.2,1.0
1527104548185,-1.6,-10.3,1.0
1527104548185,-1.6,-10.3,1.0
1527104548186,-1.5,-10.3,1.1
1527104548186,-1.4,-10.3,1.0
1527104548186,-1.3,-10.3,1.1
1527104548186,-1.3,-10.3,1.1
1527104548187,-1.3,-10.3,1.1
1527104548187,-1.2,-10.3,1.1
1527104548187,-1.2,-10.4,1.2
1527104548187,-1.1,-10.4,1.3
1527104548188,-1.2,-10.5,1.3
1527104548188,-1.1,-10.5,1.2
1527104548188,-1.1,-10.5,1.3
1527104548188,-1.1,-10.5,1.3
1527104548189,-1.1,-10.6,1.2
1527104548189,-1.1,-10.6,1.2
1527104548189,-1.1,-10.6,1.2
1527104548189,-1.1,-10.6,1.2
1527104548190,-1.1,-10.6,1.2
1527104548190,-1.1,-10.7,1.1
1527104548191,-1.2,-10.7,1.1
1527104548191,-1.1,-10.7,1.1
1527104548192,-1.1,-10.7,1.0
1527104548192,-1.1,-10.7,0.9
1527104548192,-1.1,-10.6,0.9
1527104548192,-1.1,-10.6,0.9
1527104548193,-1.0,-10.6,0.9
1527104548193,-1.1,-10.6,0.9
1527104548193,-1.1,-10.6,0.7
1527104548194,-1.1,-10.6,0.7
1527104548194,-1.1,-10.5,0.7
1527104548194,-1.1,-10.6,0.7
1527104548194,-1.1,-10.6,0.7
1527104548195,-1.1,-10.6,0.6
1527104548195,-1.1,-10.7,0.7
1527104548195,-1.1,-10.7,0.7
1527104548195,-1.1,-10.8,0.7
1527104548196,-1.1,-10.8,0.8
1527104548196,-1.0,-10.9,0.8
1527104548196,-1.1,-11.0,0.9
1527104548197,-1.1,-11.1,0.9
1527104548198,-1.1,-11.1,0.9
1527104548198,-1.2,-11.2,1.0
1527104548199,-1.1,-11.4,1.0
1527104548199,-1.0,-11.5,1.1
1527104548199,-1.0,-11.5,1.0
1527104548199,-1.0,-11.6,1.0
1527104548200,-1.0,-11.6,1.0
1527104548200,-1.0,-11.6,0.9
1527104548200,-1.0,-11.7,0.8
1527104548200,-1.1,-11.7,0.8
1527104548201,-1.1,-11.8,0.7
1527104548201,-1.0,-11.8,0.7
1527104548201,-1.0,-11.8,0.7
1527104548201,-1.3,-11.5,0.5
1527104548202,-1.2,-11.6,0.5
1527104548202,-1.0,-11.8,0.7
1527104548202,-0.9,-11.8,0.6
1527104548202,-0.8,-11.8,0.5
1527104548203,-0.6,-11.7,0.4
1527104548203,-0.5,-11.7,0.3
1527104548203,-0.4,-11.8,0.3
1527104548203,-0.3,-11.7,0.2
1527104548203,-0.4,-11.7,0.0
1527104548204,-0.5,-11.6,-0.0
1527104548204,-0.5,-11.4,-0.1
1527104548204,-0.7,-11.2,-0.1
1527104548204,-0.8,-11.1,-0.1
1527104548205,-0.9,-11.0,-0.2
1527104548205,-1.0,-10.9,-0.3
1527104548205,-1.2,-10.8,-0.3
1527104548205,-1.4,-10.7,-0.5
1527104548206,-1.5,-10.6,-0.5
1527104548206,-1.7,-10.5,-0.6
1527104548206,-1.8,-10.4,-0.7
1527104548206,-2.0,-10.3,-0.7
1527104548206,-2.1,-10.2,-0.8
1527104548207,-2.2,-10.1,-0.9
1527104548207,-2.3,-10.0,-1.0
1527104548207,-2.5,-9.8,-1.3
1527104548207,-2.6,-9.7,-1.4
1527104548208,-2.6,-9.6,-1.3
1527104548208,-2.5,-9.5,-1.1
1527104548208,-2.6,-9.6,-1.0
1527104548208,-2.6,-9.5,-1.0
1527104548209,-2.6,-9.6,-0.9
1527104548209,-2.6,-9.5,-0.9
1527104548209,-2.6,-9.5,-0.8
1527104548209,-2.6,-9.4,-0.8
1527104548210,-2.6,-9.3,-0.7
1527104548210,-2.6,-9.2,-0.7
1527104548210,-2.6,-9.1,-0.7
1527104548210,-2.6,-9.0,-0.7
1527104548211,-2.6,-8.9,-0.6
1527104548211,-2.6,-8.8,-0.7
1527104548211,-2.6,-8.7,-0.8
1527104548211,-2.6,-8.6,-0.8
1527104548212,-2.6,-8.5,-1.0
1527104548212,-2.7,-8.4,-1.1
1527104548212,-2.7,-8.4,-1.2
1527104548212,-2.8,-8.2,-1.4
1527104548213,-2.9,-8.2,-1.4
1527104548213,-2.9,-8.2,-1.5
1527104548213,-3.0,-8.2,-1.5
1527104548213,-3.1,-8.3,-1.4
1527104548213,-3.2,-8.4,-1.4
1527104548214,-3.2,-8.6,-1.2
1527104548214,-3.4,-8.8,-1.0
1527104548214,-3.5,-9.2,-1.1
1527104548214,-3.5,-9.5,-1.1
1527104548215,-3.6,-9.7,-1.0
1527104548215,-3.5,-9.9,-1.1
1527104548215,-3.5,-10.1,-1.0
1527104548215,-3.6,-10.3,-0.9
1527104548216,-3.6,-10.7,-0.7
1527104548216,-3.6,-11.0,-0.7
1527104548216,-3.5,-11.3,-0.6
1527104548216,-3.4,-11.4,-0.6
1527104548217,-3.4,-11.6,-0.6
1527104548217,-3.4,-11.8,-0.5
1527104548217,-3.3,-11.8,-0.2
1527104548217,-3.3,-12.0,0.1
1527104548218,-3.3,-12.2,0.3
1527104548218,-3.4,-12.3,0.5
1527104548218,-3.5,-12.5,0.8
1527104548218,-3.4,-12.6,1.0
1527104548219,-3.3,-12.8,1.2
1527104548219,-3.2,-12.8,1.3
1527104548219,-3.0,-12.7,1.4
1527104548219,-2.9,-12.7,1.3
1527104548220,-2.8,-12.6,1.2
1527104548220,-2.7,-12.4,1.3
1527104548220,-2.4,-12.3,1.4
1527104548220,-2.2,-12.4,1.4
1527104548220,-2.0,-12.3,1.4
1527104548221,-1.8,-12.3,1.3
1527104548221,-1.6,-12.3,1.3
1527104548221,-1.6,-12.2,1.1
1527104548221,-1.5,-12.0,0.7
1527104548222,-1.5,-12.0,0.5
1527104548222,-1.5,-11.9,0.3
1527104548222,-1.5,-11.8,0.1
1527104548222,-1.5,-11.7,-0.2
1527104548223,-1.5,-11.6,-0.5
1527104548223,-1.5,-11.2,-0.8
1527104548223,-1.3,-11.1,-1.2
1527104548223,-1.2,-11.0,-1.4
1527104548224,-1.2,-10.9,-1.7
1527104548224,-1.2,-10.7,-1.9
1527104548224,-0.9,-10.5,-2.0
1527104548224,-0.7,-10.4,-2.2
1527104548225,-0.6,-10.3,-2.2
1527104548225,-0.4,-10.1,-2.2
1527104548225,-0.4,-10.0,-2.1
1527104548225,-0.4,-9.8,-2.1
1527104548225,-0.2,-9.7,-2.0
1527104548226,-0.0,-9.6,-1.8
1527104548226,-0.0,-9.4,-1.7
1527104548226,-0.1,-9.3,-1.5
1527104548226,-0.2,-9.2,-1.4
1527104548227,-0.4,-9.1,-1.4
1527104548227,-0.5,-8.9,-1.5
1527104548227,-0.6,-8.8,-1.5
1527104548227,-0.9,-8.7,-1.5
1527104548228,-1.1,-8.7,-1.5
1527104548228,-1.1,-8.7,-1.4
1527104548228,-1.2,-8.6,-1.4
1527104548228,-1.3,-8.6,-1.4
1527104548229,-1.4,-8.5,-1.5
1527104548229,-1.3,-8.4,-1.5
1527104548229,-1.3,-8.4,-1.6
1527104548229,-1.3,-8.3,-1.8
1527104548230,-1.3,-8.3,-1.8
1527104548230,-1.3,-8.3,-1.9
1527104548230,-1.2,-8.3,-1.9
1527104548230,-1.0,-8.2,-2.0
1527104548231,-0.8,-7.9,-2.2
1527104548231,-1.1,-8.1,-1.9
1527104548231,-1.3,-8.4,-1.6
1527104548231,-1.3,-8.4,-1.5
1527104548231,-1.4,-8.3,-1.4
1527104548232,-1.7,-8.4,-1.3
1527104548232,-1.5,-8.4,-1.2
1527104548232,-1.4,-8.3,-1.1
1527104548232,-1.2,-8.3,-1.1
1527104548233,-1.2,-8.2,-1.1
1527104548233,-0.9,-7.9,-1.4
1527104548233,-0.7,-7.6,-1.7
1527104548233,-1.4,-8.1,-1.1
1527104548234,-1.5,-8.2,-1.0
1527104548234,-1.5,-8.2,-1.1
1527104548234,-1.5,-8.2,-1.2
1527104548234,-1.4,-8.1,-1.2
1527104548235,-1.3,-8.1,-1.3
1527104548235,-1.5,-8.1,-1.3
1527104548235,-1.5,-8.0,-1.4
1527104548235,-1.0,-7.9,-1.4
1527104548235,-0.9,-7.8,-1.4
1527104548236,-0.9,-7.8,-1.4
1527104548236,-0.9,-7.7,-1.5
1527104548236,-1.0,-7.8,-1.5
1527104548236,-1.1,-7.7,-1.5
1527104548237,-1.1,-7.7,-1.5
1527104548237,-1.2,-7.7,-1.5
1527104548237,-1.2,-7.8,-1.5
1527104548237,-1.3,-7.8,-1.4
1527104548238,-1.3,-7.7,-1.5
1527104548238,-1.3,-7.8,-1.5
1527104548238,-1.1,-7.8,-1.5
1527104548238,-1.1,-7.8,-1.6
1527104548239,-1.0,-7.8,-1.6
1527104548239,-1.0,-7.8,-1.8
1527104548239,-0.9,-7.9,-1.9
1527104548239,-0.9,-7.9,-2.0
1527104548239,-0.8,-7.9,-2.0
1527104548240,-0.8,-8.0,-2.1
1527104548240,-0.9,-8.0,-2.1
1527104548240,-1.0,-8.0,-2.0
1527104548240,-0.8,-8.0,-2.0
1527104548241,-0.7,-8.1,-2.1
1527104548241,-0.7,-8.2,-2.1
1527104548241,-0.8,-8.1,-2.2
1527104548241,-0.8,-8.2,-2.2
1527104548242,-0.8,-8.2,-2.3
1527104548242,-0.8,-8.2,-2.4
1527104548242,-0.8,-8.2,-2.4
1527104548242,-0.7,-8.2,-2.5
1527104548243,-0.7,-8.2,-2.5
1527104548243,-0.6,-8.3,-2.5
1527104548243,-0.6,-8.3,-2.5
1527104548243,-0.6,-8.3,-2.5
1527104548243,-0.6,-8.3,-2.5
1527104548244,-0.5,-8.4,-2.5
1527104548244,-0.5,-8.4,-2.5
1527104548244,-0.4,-8.4,-2.5
1527104548244,-0.4,-8.4,-2.6
1527104548245,-0.3,-8.4,-2.6
1527104548245,-0.2,-8.4,-2.6
1527104548245,-0.1,-8.4,-2.6
1527104548245,-0.0,-8.4,-2.6
1527104548246,0.1,-8.4,-2.6
1527104548246,0.3,-8.5,-2.6
1527104548246,0.4,-8.5,-2.6
1527104548246,0.5,-8.5,-2.6
1527104548247,0.6,-8.6,-2.5
1527104548247,0.7,-8.6,-2.4
1527104548247,0.8,-8.7,-2.5
1527104548247,0.9,-8.6,-2.4
1527104548247,1.0,-8.8,-2.4
1527104548248,1.1,-8.8,-2.4
1527104548248,1.1,-8.9,-2.4
1527104548248,1.2,-9.0,-2.4
1527104548249,1.2,-9.1,-2.3
1527104548249,1.2,-9.2,-2.4
1527104548249,1.2,-9.2,-2.3
1527104548249,1.2,-9.3,-2.4
1527104548249,1.2,-9.4,-2.3
1527104548250,1.1,-9.4,-2.4
1527104548250,1.0,-9.5,-2.5
1527104548250,0.9,-9.5,-2.5
1527104548250,0.9,-9.6,-2.5
1527104548251,0.8,-9.7,-2.5
1527104548251,0.8,-9.7,-2.6
1527104548251,0.7,-9.8,-2.7
1527104548251,0.7,-10.0,-2.8
1527104548252,0.6,-10.1,-2.9
1527104548252,0.6,-10.1,-2.9
1527104548252,0.6,-10.2,-3.0
1527104548252,0.5,-10.3,-3.0
1527104548253,0.5,-10.4,-3.0
1527104548253,0.4,-10.5,-3.1
1527104548253,0.4,-10.6,-3.3
1527104548253,0.2,-10.7,-3.4
1527104548254,0.2,-10.8,-3.4
1527104548254,0.1,-10.8,-3.4
1527104548254,0.0,-10.9,-3.3
1527104548254,-0.0,-11.0,-3.2
1527104548254,-0.1,-11.0,-3.1
1527104548255,-0.2,-11.1,-3.1
1527104548255,-0.3,-11.2,-3.0
1527104548255,-0.4,-11.2,-2.8
1527104548255,-0.4,-11.3,-2.7
1527104548256,-0.4,-11.2,-2.6
1527104548256,-0.5,-11.3,-2.5
1527104548256,-0.5,-11.3,-2.4
1527104548256,-0.5,-11.3,-2.3
1527104548257,-0.5,-11.2,-2.2
1527104548257,-0.5,-11.1,-2.2
1527104548257,-0.5,-11.0,-2.2
1527104548257,-0.5,-11.0,-2.2
1527104548258,-0.6,-10.9,-2.2
1527104548258,-0.7,-10.8,-2.4
1527104548258,-0.8,-10.7,-2.7
1527104548258,-0.8,-10.6,-2.9
1527104548259,-0.8,-10.5,-3.0
1527104548259,-0.8,-10.4,-3.2
1527104548259,-0.7,-10.3,-3.3
1527104548259,-0.7,-10.2,-3.4
1527104548259,-0.6,-10.1,-3.4
1527104548260,-0.5,-10.1,-3.4
1527104548260,-0.4,-10.0,-3.4
1527104548260,-0.3,-9.9,-3.4
1527104548260,-0.1,-9.8,-3.4
1527104548261,0.0,-9.7,-3.4
1527104548261,0.1,-9.7,-3.3
1527104548261,0.3,-9.6,-3.3
1527104548261,0.4,-9.5,-3.2
1527104548262,0.5,-9.4,-3.2
1527104548262,0.6,-9.3,-3.2
1527104548262,0.6,-9.3,-3.2
1527104548262,0.7,-9.3,-3.1
1527104548263,0.7,-9.3,-3.1
1527104548263,0.6,-9.3,-3.0
1527104548263,0.6,-9.3,-2.9
1527104548263,0.5,-9.4,-2.8
1527104548263,0.4,-9.5,-2.7
1527104548264,0.2,-9.7,-2.6
1527104548264,0.1,-9.9,-2.4
1527104548264,-0.1,-10.2,-2.2
1527104548264,-0.3,-10.4,-2.1
1527104548265,-0.5,-10.8,-2.0
1527104548265,-0.7,-11.1,-1.8
1527104548265,-0.9,-11.4,-1.7
1527104548265,-1.1,-11.8,-1.5
1527104548266,-1.3,-12.1,-1.3
1527104548266,-1.4,-12.4,-1.2
1527104548266,-1.6,-12.7,-1.1
1527104548266,-1.8,-12.9,-1.0
1527104548266,-1.9,-13.2,-0.8
1527104548267,-2.1,-13.4,-0.5
1527104548267,-2.3,-13.5,-0.3
1527104548267,-2.5,-13.6,-0.1
1527104548267,-2.8,-13.7,0.1
1527104548268,-3.0,-13.6,0.2
1527104548268,-3.1,-13.5,0.2
1527104548268,-3.2,-13.4,0.5
1527104548269,-3.3,-13.1,0.7
1527104548269,-3.5,-12.8,0.7
1527104548269,-3.6,-12.5,0.6
1527104548269,-3.7,-12.3,0.5
1527104548269,-3.9,-12.0,0.3
1527104548270,-4.0,-11.7,0.2
1527104548270,-4.1,-11.4,0.0
1527104548270,-4.2,-11.1,-0.2
1527104548270,-4.3,-11.0,-0.4
1527104548271,-4.4,-10.8,-0.5
1527104548271,-4.5,-10.6,-0.7
1527104548271,-4.4,-10.4,-1.0
1527104548271,-4.2,-10.2,-1.2
1527104548272,-4.0,-9.9,-1.4
1527104548272,-3.9,-9.7,-1.7
1527104548272,-3.6,-9.5,-2.0
1527104548272,-3.3,-9.3,-2.4
1527104548273,-2.9,-9.1,-2.7
1527104548273,-2.6,-8.9,-3.1
1527104548273,-2.4,-8.8,-3.3
1527104548273,-2.2,-8.6,-3.4
